source,ACCESS-CM2,ACCESS-CM2,ACCESS-ESM1-5,ACCESS-ESM1-5,AWI-CM-1-1-MR,AWI-CM-1-1-MR,BCC-CSM2-MR,BCC-CSM2-MR,BCC-ESM1,BCC-ESM1,CAMS-CSM1-0,CAMS-CSM1-0,CESM2,CESM2,CESM2-FV2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM,CESM2-WACCM-FV2,CESM2-WACCM-FV2,CIESM,CIESM,CNRM-CM6-1,CNRM-CM6-1,CNRM-CM6-1-HR,CNRM-CM6-1-HR,CNRM-ESM2-1,CNRM-ESM2-1,CanESM5,CanESM5,E3SM-1-0,E3SM-1-0,EC-Earth3-Veg,EC-Earth3-Veg,GFDL-CM4,GFDL-CM4,GFDL-ESM4,GFDL-ESM4,GISS-E2-1-G,GISS-E2-1-G,GISS-E2-1-H,GISS-E2-1-H,GISS-E2-2-G,GISS-E2-2-G,HadGEM3-GC31-LL,HadGEM3-GC31-LL,HadGEM3-GC31-MM,HadGEM3-GC31-MM,INM-CM4-8,INM-CM4-8,INM-CM5-0,INM-CM5-0,IPSL-CM6A-LR,IPSL-CM6A-LR,KACE-1-0-G,KACE-1-0-G,MIROC-ES2L,MIROC-ES2L,MIROC6,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MPI-ESM1-2-LR,MRI-ESM2-0,MRI-ESM2-0,NESM3,NESM3,NorCPM1,NorCPM1,NorESM2-LM,NorESM2-LM,NorESM2-MM,NorESM2-MM,SAM0-UNICON,SAM0-UNICON,TaiESM1,TaiESM1,UKESM1-0-LL,UKESM1-0-LL
,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N
167,,,,,,,,,,,,,7.796207019507074,-2.1097612393229856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.425882460625879,-1.235295904874115,,,,,4.107964778720559,-0.9410587292199285,,,,,,,,,,,4.3014370314211,-0.6693831684444482,,,,,,,,
168,,,,,,,,,,,,,7.8947479857425495,-1.5192093819911037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.235852336471137,-1.0024744203906586,,,,,3.904537646771047,-2.0638183962050247,,,,,,,,,,,4.107219212656347,-1.4454529083282364,,,,,,,,
169,,,,,,,,,,,,,7.793042959575552,-2.246474260449524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2104122123164265,-1.690836935907298,,,,,3.966484010763493,-2.203214268739737,,,,,,,,,,,4.098820948095015,-2.7083471925308604,,,,,,,,
170,,,,,,,,,,,,,7.8698288897697,-2.0436000237652356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.301942088161697,-1.7435814514239725,,,,,4.208225391949495,-1.675555075753196,,,,,,,,,,,4.396199541590925,-2.164458195176439,,,,,,,,
171,,,,,,,,,,,,,7.916131822725241,-1.6225177057741633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.359901964007027,-1.3523299669405628,,,,,4.276684254344569,-0.6005962298322137,,,,,,,,,,,4.263957489777436,-0.9861271900024304,,,,,,,,
172,,,,,,,,,,,,,7.781837455961145,-1.9709315298414491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2971618398523015,-1.4935184824571617,,,,,3.9937806600625207,-1.999142069149144,,,,,,,,,,,4.288599906784015,-2.5222383485557347,,,,,,,,
173,,,,,,,,,,,,,7.741147985253995,-1.831378943220519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.167991715697607,-1.5956969979737983,,,,,4.060452081116104,-2.276573757763507,,,,,,,,,,,4.41805751385171,-1.6162983126258832,,,,,,,,
174,,,,,,,,,,,,,7.830366193376696,-1.7884366486742609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.471251591542866,-1.441225513490399,,,,,4.254758015326493,-1.0741878397644327,,,,,,,,,,,4.479983796991184,-1.2227111993204474,,,,,,,,
175,,,,,,,,,,,,,7.93192444770087,-1.875891786496571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.449161467388167,-0.8720940290070304,,,,,3.9641792778472826,-1.6298119397048132,,,,,,,,,,,4.433359229022807,-0.8318044794775948,,,,,,,,
176,,,,,,,,,,,,,7.934203015400915,-2.187753704024413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.213001343233421,-1.9984625445236999,,,,,3.9611809478864353,-2.220417655156777,,,,,,,,,,,4.284820190126863,-1.6578903645004512,,,,,,,,
177,,,,,,,,,,,,,7.930622081850249,-2.0118172893461863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5369812190787195,-1.3072860600402603,,,,,4.234835210576223,-1.5887326851117403,,,,,,,,,,,4.252008761490544,-1.7988895652284058,,,,,,,,
178,,,,,,,,,,,,,7.920709175133954,-1.2450339221530229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.603971094923988,-1.4912995755569092,,,,,4.249069460399865,-1.494323403746232,,,,,,,,,,,4.189540319479609,-1.4538852387247436,,,,,,,,
179,,,,,,,,,,,,,7.83161436021324,-2.300704318019657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.423860970769268,-1.3225580910734995,,,,,4.136453022267287,-1.3766082562232806,,,,,,,,,,,4.114433447860115,-2.619543018103911,,,,,,,,
180,,,,,,,,,,,,,7.957795524724945,-2.210837238426743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.261670846614551,-1.5019266065901093,,,,,4.190461375074914,-1.3258957557097464,,,,,,,,,,,4.410916967546367,-1.2215082677187257,,,,,,,,
181,,,,,,,,,,,,,7.872604222407135,-1.9694114623540757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.476340722459858,-1.6936751221067268,,,,,4.115825966215278,-1.3700626873704078,,,,,,,,,,,4.234626421420315,-1.5032957026342764,,,,,,,,
182,,,,,,,,,,,,,8.01649765494132,-1.6347906876200906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6411105983051835,-1.2657136376232894,,,,,3.99200134964466,-1.6584324734500417,,,,,,,,,,,4.141591801043066,-2.3895137981126253,,,,,,,,
183,,,,,,,,,,,,,7.87597919986952,-2.135857175055464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.573920474150437,-0.9370521531399368,,,,,4.01359428408147,-1.9027242624552796,,,,,,,,,,,4.39456099492846,-2.248091679439627,,,,,,,,
184,,,,,,,,,,,,,7.967046879883654,-1.4634290936309997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.446480349995752,-1.7071406686565798,,,,,4.175908389875876,-2.1375327040520267,,,,,,,,,,,4.502905787094457,-1.8631770294034973,,,,,,,,
185,,,,,,,,,,,,,7.829169997164356,-1.6961771801197612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.446400225841019,-1.234219184173253,,,,,4.226998567577215,-0.9388673228300047,,,,,,,,,,,4.613577920471526,-1.9714627188150076,,,,,,,,
186,,,,,,,,,,,,,7.985418999707021,-1.7764880732073531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.406520101686331,-1.3826776996898003,,,,,4.006851311408952,-1.8125737784191975,,,,,,,,,,,4.647089171833486,-0.4923237940866405,,,,,,,,
187,,,,,,,,,,,,,7.880662835766158,-1.685967314280048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.433229977531604,-1.3361362152064113,,,,,4.045679479946031,-2.017991001533457,,,,,,,,,,,4.359828453011379,-1.7752819094506587,,,,,,,,
188,,,,,,,,,,,,,7.818478608589442,-2.2056483794260715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.271719853376876,-1.0289497307230682,,,,,4.286635537890332,-1.09358452731205,,,,,,,,,,,4.379245781509461,-2.843263190907419,,,,,,,,
189,,,,,,,,,,,,,7.913668382518677,-2.0539590459443513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.349259729222168,-1.938853246239653,,,,,4.150412602514745,-0.7853283543868586,,,,,,,,,,,4.612114191651937,-1.1804548054803,,,,,,,,
190,,,,,,,,,,,,,8.045851876543633,-2.01001600037309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.642169605067468,-1.2159117617563198,,,,,3.7860984520965766,-2.019689282936897,,,,,,,,,,,4.445520284227086,-2.2190357404749346,,,,,,,,
191,,,,,,,,,,,,,7.971805200147241,-1.8794366728170901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.497399480912767,-1.387550277272892,,,,,4.005313649966447,-2.2123484862328495,,,,,,,,,,,4.707619931518354,-1.8535745457859094,,,,,,,,
192,,,,,,,,,,,,,7.932967062191731,-1.8846958350033316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6201193567580185,-1.8202387927895325,,,,,4.409650865198265,-1.2015941161184722,,,,,,,,,,,4.524627517765145,-0.22105979552155403,,,,,,,,
193,,,,,,,,,,,,,8.011644132594038,-1.78190141053987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6270892326033355,-0.8314373083061106,,,,,4.213757923240853,-1.2032008700722445,,,,,,,,,,,4.188756400290652,-2.5367794285745546,,,,,,,,
194,,,,,,,,,,,,,7.99081976337437,-1.9400564949843218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.377339108448623,-1.8652458238227314,,,,,4.059341496699421,-1.6030847778025925,,,,,,,,,,,4.51816503225582,-2.596600691502886,,,,,,,,
195,,,,,,,,,,,,,7.944973510690326,-1.6201268297392017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.758088984293894,-1.7540643393394022,,,,,4.207468876531069,-1.8620907064302432,,,,,,,,,,,4.703175376250102,-0.8155074041945419,,,,,,,,
196,,,,,,,,,,,,,8.09875936015937,-2.328295014985715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.653568860139208,-1.1728068548559532,,,,,4.359692113426192,-1.1297123302762895,,,,,,,,,,,4.5309460937537445,-1.8705492423595316,,,,,,,,
197,,,,,,,,,,,,,8.11883121328362,-1.1913537040831648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.637528735984469,-1.545891370372615,,,,,4.135029161161866,-1.516064732945016,,,,,,,,,,,4.650285966250898,-1.520318700613041,,,,,,,,
198,,,,,,,,,,,,,8.037201184031922,-2.109079715914804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.683578611829741,-1.2999998858892445,,,,,4.01687477113951,-1.5986504957212415,,,,,,,,,,,4.48928927857727,-1.4274850900787068,,,,,,,,
199,,,,,,,,,,,,,7.990894556312248,-2.4351995818341488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.52647848767502,-1.558188401405862,,,,,4.032832103908812,-2.1933611330885188,,,,,,,,,,,4.690313221453336,-1.7119026598736966,,,,,,,,
200,,,,,,,,,,,,,8.030079262159182,-1.8540152959334086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6511883635203075,-1.3247669169224425,,,,,4.2460523450674055,-2.1218028398324504,,,,,,,,,,,4.75800186943508,-0.956162561711995,,,,,,,,
201,,,,,,,,,,,,,7.995536086070393,-2.15238952532102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6661982393656185,-0.8497654324390806,,,,,4.396763182191471,-0.47516523752728035,,,,,,,,,,,4.45366718448752,-1.334430075997599,,,,,,,,
202,,,,,,,,,,,,,8.12119052853581,-1.9720492660845108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.580528115210918,-1.4646389479556685,,,,,3.9511472682709208,-1.5343083955493966,,,,,,,,,,,4.662669008431218,-1.8853812660572702,,,,,,,,
203,,,,,,,,,,,,,8.154358560366635,-2.180710182087743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.654967991056193,-1.6396924634723156,,,,,3.889702303853444,-2.5150485130391056,,,,,,,,,,,4.577917572722495,-1.3795422069826038,,,,,,,,
204,,,,,,,,,,,,,8.236775617888956,-2.069281867123663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.550207866901488,-1.1241609789889073,,,,,4.081540532873563,-2.040301034336217,,,,,,,,,,,4.592375420676675,-2.029632236782126,,,,,,,,
205,,,,,,,,,,,,,8.193727012862272,-1.7139256307926927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.599987742746779,-1.6972544945055348,,,,,4.268622312828016,-0.6213457522954677,,,,,,,,,,,4.706585623412483,-1.9481908771967642,,,,,,,,
206,,,,,,,,,,,,,8.161444208985985,-1.6066984071985198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.57292761859201,-1.2302380100221355,,,,,4.039440091268317,-1.8040482239040814,,,,,,,,,,,4.64139907866376,-1.0042566364032048,,,,,,,,
207,,,,,,,,,,,,,8.14010896600121,-2.271269402810636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.594957494437332,-1.474796525538775,,,,,4.268612555072548,-1.6826854086621787,,,,,,,,,,,4.5534283374587785,-1.3299698528838206,,,,,,,,
208,,,,,,,,,,,,,8.23075919325919,-1.7112865933500787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.851477370282648,-1.0618600410553747,,,,,4.32501326633334,-1.0848846028718855,,,,,,,,,,,4.589210977281396,-2.3035047426594635,,,,,,,,
209,,,,,,,,,,,,,8.3290066412506,-1.8411181522311932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.692577246127925,-1.282093556571981,,,,,3.935217487169078,-1.6823146019152058,,,,,,,,,,,4.7345745826247185,-1.2134731626270545,,,,,,,,
210,,,,,,,,,,,,,8.202405761991372,-1.7821335308431507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.59031712197316,-1.2702920720886484,,,,,3.9461405851006863,-2.30932503137571,,,,,,,,,,,4.537997199122634,-0.4339990537270154,,,,,,,,
211,,,,,,,,,,,,,8.253279400319627,-1.3849040294961585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.752096997818475,-1.4900505876052603,,,,,4.208365633208934,-2.0898576351532183,,,,,,,,,,,4.266201789193468,-2.1833744393135976,,,,,,,,
212,,,,,,,,,,,,,8.184812074801242,-1.8797515923841344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.71551687366381,-1.0174131031218419,,,,,4.435832942346015,-0.7507416140523464,,,,,,,,,,,4.500896639881415,-3.0826045138748226,,,,,,,,
213,,,,,,,,,,,,,8.239058375570833,-1.1127030058572722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.755016749509078,-1.6598476186384779,,,,,4.002842209300158,-1.6841464946554308,,,,,,,,,,,4.73273230261637,-1.1309497085298716,,,,,,,,
214,,,,,,,,,,,,,8.199310140816463,-2.138321842932678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.731176625354365,-1.03585613415509,,,,,3.944392039859268,-2.3689119488118284,,,,,,,,,,,4.548698264955039,-1.6921474981245233,,,,,,,,
215,,,,,,,,,,,,,8.302685250982902,-1.6611420438454885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.740656501199655,-1.4575046496716937,,,,,4.331050635912675,-1.8426543145075198,,,,,,,,,,,4.7039275342349995,-1.805159412691172,,,,,,,,
216,,,,,,,,,,,,,8.299115724300403,-1.8437014033420036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.744696377044923,-0.9703931651883251,,,,,4.379236429737842,-0.5284308232614016,,,,,,,,,,,4.815162233443682,-1.2717971221547346,,,,,,,,
217,,,,,,,,,,,,,8.399713927855881,-1.7045990783288123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.476656252890231,-1.4691976807049878,,,,,4.004514746792804,-1.9563846748454152,,,,,,,,,,,4.655756570919023,-1.0135960479291322,,,,,,,,
218,,,,,,,,,,,,,8.29766984241689,-1.3882257911322784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.660076128735536,-1.567580196221602,,,,,4.173455780084093,-1.8147985756650207,,,,,,,,,,,4.469439665824355,-1.9977983471749907,,,,,,,,
219,,,,,,,,,,,,,8.339814501492294,-1.7462248594575696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05742600458079,-1.425368711738115,,,,,4.483834317461281,-1.228985890488876,,,,,,,,,,,4.556056412796712,-3.027979064149938,,,,,,,,
220,,,,,,,,,,,,,8.253237118801843,-1.9340403832127244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7630558804260685,-0.8596632272547937,,,,,4.349761801786378,-1.0633940127618722,,,,,,,,,,,4.849623539049852,-1.0604869480226564,,,,,,,,
221,,,,,,,,,,,,,8.243345534538713,-1.8879154405784095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.748415756271376,-1.2189957427713878,,,,,4.059714033801886,-1.6887391853106977,,,,,,,,,,,4.42565830383796,-1.1714002956697769,,,,,,,,
222,,,,,,,,,,,,,8.388597797970526,-1.8998187303416272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.904655632116637,-1.0634392582879992,,,,,4.097487925755875,-2.1079083971202786,,,,,,,,,,,4.599022008514268,-2.3750736008363877,,,,,,,,
223,,,,,,,,,,,,,8.421989941704958,-1.80424767657645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.696015507961929,-0.9268627738046668,,,,,4.368698577188569,-1.5888058377747727,,,,,,,,,,,4.658653778484766,-0.8900290098460967,,,,,,,,
224,,,,,,,,,,,,,8.279907073954682,-2.0564804966754386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.601925383807227,-1.651031289321286,,,,,4.43905560578753,-0.5339427901788777,,,,,,,,,,,4.62050424209476,-1.4711388082605497,,,,,,,,
225,,,,,,,,,,,,,8.37478514955142,-1.945127441451487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.86013525965254,-1.3442298048378805,,,,,3.983521338956122,-1.4517936899311368,,,,,,,,,,,4.45778266497059,-2.420852380428935,,,,,,,,
226,,,,,,,,,,,,,8.443304362624408,-1.6008490250598337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9063251354978,-1.0584883203545088,,,,,4.112557673213897,-2.5161573231137093,,,,,,,,,,,4.705539469087794,-2.5263803435669443,,,,,,,,
227,,,,,,,,,,,,,8.430156752643986,-1.5761402920958678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6811050113431145,-1.4520068358710798,,,,,4.394451896545813,-0.9888967317874905,,,,,,,,,,,4.940727791183052,-1.3004059254413636,,,,,,,,
228,,,,,,,,,,,,,8.432622220618205,-2.2355177385328378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.497184887188408,-0.7455853513877038,,,,,4.1477463165833734,-1.5038152665625744,,,,,,,,,,,5.05508617900441,-1.3775203852090137,,,,,,,,
229,,,,,,,,,,,,,8.405276239168007,-1.3785836192623107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.661194763033663,-1.55502386690436,,,,,4.146539467837734,-2.1446209025715013,,,,,,,,,,,4.990098308457356,-1.1508519345112915,,,,,,,,
230,,,,,,,,,,,,,8.442171032876434,-1.380049735135119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.960934638878942,-1.2212323824209421,,,,,4.417817954815993,-1.554463017920601,,,,,,,,,,,4.9609343360420555,-2.207768643770284,,,,,,,,
231,,,,,,,,,,,,,8.46930219114937,-1.987798300032475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.85949451472421,-0.8616408979375775,,,,,4.463104609414561,-1.624689665357888,,,,,,,,,,,5.065233144271474,-1.4264738336889857,,,,,,,,
232,,,,,,,,,,,,,8.53720926831902,-1.5641990636704164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.770314390569504,-1.5377634134541973,,,,,4.567003054806707,-0.9478895769810435,,,,,,,,,,,4.907514456074228,-1.8748847396088932,,,,,,,,
233,,,,,,,,,,,,,8.48378332090691,-1.513662878036791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.864714266414805,-1.1382979289707784,,,,,4.328557147357231,-0.9756579119967149,,,,,,,,,,,4.859358256186602,-0.5734077682128733,,,,,,,,
234,,,,,,,,,,,,,8.45878643333218,-2.068787055263812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.875924142260104,-1.4117264444874014,,,,,4.204702670918109,-1.9060259167642373,,,,,,,,,,,4.8356596116296044,-2.3060377062130537,,,,,,,,
235,,,,,,,,,,,,,8.513643777705497,-1.839459261880144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.963034018105392,-1.1711949600040272,,,,,4.2362461460324115,-1.8695117522600748,,,,,,,,,,,4.850688137857743,-0.9098957704735825,,,,,,,,
236,,,,,,,,,,,,,8.453381625523136,-1.5000116238899035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7509338939506645,-1.2824374755206873,,,,,4.407063706039178,-0.6570162482881728,,,,,,,,,,,4.636793692714834,-2.348743611243187,,,,,,,,
237,,,,,,,,,,,,,8.557806024273404,-1.604178372696416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.746123769795995,-1.3703919910372544,,,,,4.161430593848417,-1.7408657479219936,,,,,,,,,,,4.710009491459961,-2.2813743869261187,,,,,,,,
238,,,,,,,,,,,,,8.528674139818335,-2.108758247348588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.973063645641244,-1.4102705065538976,,,,,3.9962902558984372,-1.740936074647293,,,,,,,,,,,4.893677885020943,-2.669274959110732,,,,,,,,
239,,,,,,,,,,,,,8.491577810386032,-1.8024698744278622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.981273521486557,-0.8584650220704977,,,,,4.204861599632543,-2.23403172053718,,,,,,,,,,,5.05340618016427,-1.4278037831572896,,,,,,,,
240,,,,,,,,,,,,,8.593408383275728,-1.7245919075637184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.862663397331803,-1.3845175375871464,,,,,4.5350838379247636,-0.9302401701043668,,,,,,,,,,,4.990598658740922,-1.5811876587862441,,,,,,,,
241,,,,,,,,,,,,,8.603668736462891,-1.1576682685309454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.879143273177098,-1.0317560531037044,,,,,4.258925617613886,-1.5209181516767996,,,,,,,,,,,5.033836506687581,-0.29466267235337146,,,,,,,,
242,,,,,,,,,,,,,8.506442583024164,-1.7782875713845925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.989083149022386,-1.1491545686203404,,,,,4.066170826564133,-1.857790091263947,,,,,,,,,,,4.579389973731273,-2.3254488204760513,,,,,,,,
243,,,,,,,,,,,,,8.519247106773928,-1.862043760955576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.971353024867651,-1.3074430841369669,,,,,4.2140452326778615,-1.9154557371741872,,,,,,,,,,,4.850957465994023,-3.2002827801549967,,,,,,,,
244,,,,,,,,,,,,,8.58809420504171,-1.9536530174089355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.776272900712982,-1.2073415996536303,,,,,4.501943554221183,-1.2340890935746904,,,,,,,,,,,5.0947893685076036,-0.7151281375413252,,,,,,,,
245,,,,,,,,,,,,,8.508582416691562,-1.3462750901272102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.969832776558266,-1.4078001151701984,,,,,4.380053280571115,-1.2634191794495577,,,,,,,,,,,4.676136822622781,-1.5151971178589658,,,,,,,,
246,,,,,,,,,,,,,8.50183557137215,-1.6785731757425377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.039292652403551,-1.0819986306868443,,,,,4.206370285240548,-1.2974832418904831,,,,,,,,,,,4.8391650223450755,-3.41324407720782,,,,,,,,
247,,,,,,,,,,,,,8.634412549226719,-2.0664604024930235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.977552528248859,-1.0697921462034539,,,,,4.190425327225349,-1.7810826934580604,,,,,,,,,,,5.3154734604590255,-2.119673825289971,,,,,,,,
248,,,,,,,,,,,,,8.622333566225429,-1.6028535347406405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.843282404094137,-1.3403756617200409,,,,,4.365304329010164,-1.489066451804269,,,,,,,,,,,5.299637608852532,-1.502405724534597,,,,,,,,
249,,,,,,,,,,,,,8.592530698550412,-1.5931840196622755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8560422799394445,-1.475904177236662,,,,,4.35594271883284,-0.6250973660102361,,,,,,,,,,,5.225579344697763,-1.432596976481783,,,,,,,,
250,,,,,,,,,,,,,8.583428180331659,-1.7776196086508884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.901092155784684,-0.9624526927532885,,,,,,,,,,,,,,,,,5.318380611791343,-1.7829293701314846,,,,,,,,
251,,,,,,,,,,,,,8.745257292543876,-1.8921395422684957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.051292031629961,-0.9926412082698972,,,,,,,,,,,,,,,,,5.1972846385263045,-0.7560671792549923,,,,,,,,
